Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A1D5PS29|A0A1D5PS29_CHICK	A0A1D5PS29	A0A1D5PS29_CHICK	EEF2	858	FALSE	FALSE	Gallus gallus	Elongation factor 2	1:Experimental evidence at protein level	1.4	1	0.999	0	1	0	1	1	0	1	348746.06	0	348746.06	NA	NA	NA
tr|A0A1D5PUL6|A0A1D5PUL6_CHICK	A0A1D5PUL6	A0A1D5PUL6_CHICK	HSP90AA1	728	FALSE	FALSE	Gallus gallus	Heat shock protein 90 alpha family class A member 1	3:Protein inferred from homology	5.77	1	0.999	0	3	0	3	3	0	3	3675656.5	0	3675656.5	NA	NA	tr|A0A8V0YRK7|A0A8V0YRK7_CHICK
tr|A0A1L1RT94|A0A1L1RT94_CHICK	A0A1L1RT94	A0A1L1RT94_CHICK	RPL31	176	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL31	1:Experimental evidence at protein level	7.95	1	0.999	0	1	1	1	1	1	1	2716435.2	2716435.2	2716435.2	NA	NA	NA
tr|A0A1L1RWS8|A0A1L1RWS8_CHICK	A0A1L1RWS8	A0A1L1RWS8_CHICK	CORO1C	478	FALSE	FALSE	Gallus gallus	Coronin	1:Experimental evidence at protein level	2.09	1	0.999	0	1	0	1	1	0	1	356742.28	0	356742.28	NA	NA	tr|A0A8V0ZIE4|A0A8V0ZIE4_CHICK, tr|A0A8V0ZQJ0|A0A8V0ZQJ0_CHICK, tr|A0A8V0ZR80|A0A8V0ZR80_CHICK
tr|A0A1L1RWX8|A0A1L1RWX8_CHICK	A0A1L1RWX8	A0A1L1RWX8_CHICK	VPS35	796	FALSE	FALSE	Gallus gallus	Vacuolar protein sorting-associated protein 35	1:Experimental evidence at protein level	2.01	1	0.9989	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0ZP40|A0A8V0ZP40_CHICK, tr|A0A8V0ZWE2|A0A8V0ZWE2_CHICK
tr|A0A1L1RZW9|A0A1L1RZW9_CHICK	A0A1L1RZW9	A0A1L1RZW9_CHICK	COPG2	785	FALSE	FALSE	Gallus gallus	Coatomer subunit gamma	1:Experimental evidence at protein level	1.53	1	0.998	0	1	0	0	1	0	0	808544.1	0	0	NA	NA	tr|A0A8V0XLV1|A0A8V0XLV1_CHICK, tr|A0A8V0XR46|A0A8V0XR46_CHICK
tr|A0A3Q2U321|A0A3Q2U321_CHICK	A0A3Q2U321	A0A3Q2U321_CHICK	POSTN	857	FALSE	FALSE	Gallus gallus	Periostin	1:Experimental evidence at protein level	31.51	1	0.999	0	14	0	14	18	0	18	16401129	0	16401129	2C(57.0215),7C(57.0215)	NA	NA
tr|A0A3Q2U3U3|A0A3Q2U3U3_CHICK	A0A3Q2U3U3	A0A3Q2U3U3_CHICK	HNRNPA2B1	343	FALSE	FALSE	Gallus gallus	Heteroous nuclear ribonucleoprotein A2/B1	1:Experimental evidence at protein level	2.92	1	0.999	0	1	0	1	1	0	1	1331260.6	0	1331260.6	NA	NA	tr|Q5ZME1|Q5ZME1_CHICK
tr|A0A3Q2U676|A0A3Q2U676_CHICK	A0A3Q2U676	A0A3Q2U676_CHICK	LCP1	633	FALSE	FALSE	Gallus gallus	Lymphocyte cytosolic protein 1	1:Experimental evidence at protein level	1.42	1	0.999	0	1	0	0	1	0	0	342800.78	0	0	NA	NA	tr|A0A8V0XAJ8|A0A8V0XAJ8_CHICK, tr|A0A8V0XHE2|A0A8V0XHE2_CHICK, tr|A0A8V0XHE6|A0A8V0XHE6_CHICK, tr|A0A8V0XLM7|A0A8V0XLM7_CHICK, tr|A0A8V0XLN2|A0A8V0XLN2_CHICK, tr|Q5ZLW0|Q5ZLW0_CHICK
tr|A0A3Q2U825|A0A3Q2U825_CHICK	A0A3Q2U825	A0A3Q2U825_CHICK	RPS28	69	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS28	1:Experimental evidence at protein level	17.39	1	0.999	0	1	0	1	1	0	1	2824644	0	2824644	NA	NA	tr|A0A8V1AGF8|A0A8V1AGF8_CHICK
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	23.78	1	0.999	0	10	1	10	12	1	12	28127446	1517200.8	28127446	11C(57.0215),11C(57.0215),19C(57.0215),19C(57.0215),6C(57.0215),8C(57.0215),23C(57.0215),7C(57.0215),4C(57.0215),4C(57.0215),5C(57.0215),5C(57.0215)	NA	NA
tr|A0A3Q3A7M3|A0A3Q3A7M3_CHICK	A0A3Q3A7M3	A0A3Q3A7M3_CHICK	CD99	177	FALSE	FALSE	Gallus gallus	CD99 molecule (chicken D blood group)	1:Experimental evidence at protein level	9.6	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
tr|A0A3Q3A7P6|A0A3Q3A7P6_CHICK	A0A3Q3A7P6	A0A3Q3A7P6_CHICK	RPS15A	130	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein uS8	1:Experimental evidence at protein level	23.85	1	0.999	0	3	3	3	3	3	3	5457591	5457591	5457591	NA	NA	NA
tr|A0A8V0X0N1|A0A8V0X0N1_CHICK	A0A8V0X0N1	A0A8V0X0N1_CHICK	MYO7L2	1854	FALSE	FALSE	Gallus gallus	Myosin-7	3:Protein inferred from homology	7.12	1	0.9819	0.00501756146513	13	0	0	17	0	0	38082912	0	0	NA	NA	tr|A0A8V0X3G2|A0A8V0X3G2_CHICK, tr|A0A8V0X5V3|A0A8V0X5V3_CHICK, tr|A0A8V0X864|A0A8V0X864_CHICK, tr|A0A8V0X8E3|A0A8V0X8E3_CHICK
tr|A0A8V0X163|A0A8V0X163_CHICK	A0A8V0X163	A0A8V0X163_CHICK	PFN2	176	FALSE	FALSE	Gallus gallus	Profilin	1:Experimental evidence at protein level	11.93	1	0.999	0	2	0	2	2	0	2	1062392.4	0	1062392.4	NA	NA	tr|Q5ZL50|Q5ZL50_CHICK
tr|A0A8V0X522|A0A8V0X522_CHICK	A0A8V0X522	A0A8V0X522_CHICK	LOC107050717	287	FALSE	FALSE	Gallus gallus	Calumenin	3:Protein inferred from homology	5.57	1	0.999	0	1	0	1	1	0	1	1035520.5	0	1035520.5	NA	NA	tr|A0A8V0X800|A0A8V0X800_CHICK, tr|A0A8V0XAN8|A0A8V0XAN8_CHICK
tr|A0A8V0X980|A0A8V0X980_CHICK	A0A8V0X980	A0A8V0X980_CHICK	CALR	419	FALSE	FALSE	Gallus gallus	Calreticulin	1:Experimental evidence at protein level	6.92	1	0.999	0	2	2	2	2	2	2	2084428.6	2084428.6	2084428.6	NA	NA	NA
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	80.63	1	0.999	0	86	0	85	435	0	434	33598718000	0	33598718000	10C(57.0215),10P(15.9949),10P(15.9949),10P(15.9949),13P(15.9949),30K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),16K(15.9949),11C(57.0215),3C(57.0215),11K(15.9949),2P(15.9949),3P(15.9949),11K(15.9949),3P(15.9949),11K(15.9949),3P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),14P(15.9949),11P(15.9949),15P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),21P(15.9949),11P(15.9949),24P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),5P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),15P(15.9949),24P(15.9949),12K(15.9949),15P(15.9949),33P(15.9949),12K(15.9949),20P(15.9949),6P(15.9949),12K(15.9949),21P(15.9949),24K(15.9949),12K(15.9949),24P(15.9949),26P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9K(15.9949),12K(15.9949),6P(15.9949),9K(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),8K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),6P(15.9949),12M(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),15M(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),18K(15.9949),12P(15.9949),15P(15.9949),18K(15.9949),12P(15.9949),15P(15.9949),9K(15.9949),12P(15.9949),21K(15.9949),3P(15.9949),12P(15.9949),21K(15.9949),6P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),21P(15.9949),14P(15.9949),21P(15.9949),24K(15.9949),14P(15.9949),21P(15.9949),24K(15.9949),14P(15.9949),21P(15.9949),24K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),15M(15.9949),2P(15.9949),9P(15.9949),15M(15.9949),9P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),18K(15.9949),9K(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),17P(15.9949),17P(15.9949),18P(15.9949),17P(15.9949),21P(15.9949),17P(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),24K(15.9949),5P(15.9949),18P(15.9949),24M(15.9949),18P(15.9949),24M(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),29P(15.9949),9K(15.9949),18P(15.9949),30P(15.9949),18P(15.9949),30P(15.9949),9K(15.9949),18P(15.9949),5P(15.9949),9K(15.9949),19C(57.0215),19K(15.9949),28P(15.9949),31P(15.9949),19P(15.9949),3P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),20P(15.9949),21P(15.9949),20P(15.9949),21P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),27P(15.9949),30K(15.9949),20P(15.9949),8P(15.9949),20P(15.9949),9P(15.9949),20P(15.9949),9P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),24K(15.9949),21P(15.9949),24K(15.9949),3P(15.9949),21P(15.9949),24K(15.9949),3P(15.9949),21P(15.9949),24P(15.9949),9K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),9P(15.9949),21P(15.9949),9P(15.9949),24K(15.9949),3P(15.9949),5P(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),33K(15.9949),24P(15.9949),33P(15.9949),26C(57.0215),26K(15.9949),26K(15.9949),9P(15.9949),26P(15.9949),9P(15.9949),26P(15.9949),9P(15.9949),27P(15.9949),27P(15.9949),30K(15.9949),27P(15.9949),30P(15.9949),27P(15.9949),33P(15.9949),29P(15.9949),29P(15.9949),2P(15.9949),29P(15.9949),33P(15.9949),29P(15.9949),33P(15.9949),29P(15.9949),8P(15.9949),29P(15.9949),9P(15.9949),29P(15.9949),9P(15.9949),2P(15.9949),32P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),30K(15.9949),36P(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),36P(15.9949),38P(15.9949),3K(15.9949),45P(15.9949),3K(15.9949),3K(15.9949),3K(15.9949),6K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),41M(15.9949),45P(15.9949),8P(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),5P(15.9949),8P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),7P(15.9949),8K(15.9949),8P(15.9949),8P(15.9949),9M(15.9949),8P(15.9949),9P(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XAD9|A0A8V0XAD9_CHICK	A0A8V0XAD9	A0A8V0XAD9_CHICK	CPXM2	709	FALSE	FALSE	Gallus gallus	Inactive carboxypeptidase-like protein X2	3:Protein inferred from homology	3.39	1	0.9986	0	2	0	2	2	0	2	1485305.6	0	1485305.6	NA	NA	tr|A0A8V0XDI9|A0A8V0XDI9_CHICK
tr|A0A8V0XCT3|A0A8V0XCT3_CHICK	A0A8V0XCT3	A0A8V0XCT3_CHICK	NA	1385	FALSE	FALSE	Gallus gallus	Tenascin-X	1:Experimental evidence at protein level	7.58	1	0.9963	6.2853551226e-4	2	0	2	2	0	2	1298890.4	0	1298890.4	NA	NA	NA
tr|A0A8V0XEQ6|A0A8V0XEQ6_CHICK	A0A8V0XEQ6	A0A8V0XEQ6_CHICK	RPS3	240	FALSE	FALSE	Gallus gallus	DNA-(apurinic or apyrimidinic site) lyase	1:Experimental evidence at protein level	17.08	1	0.999	0	3	0	3	4	0	4	3094644.5	0	3094644.5	6M(15.9949)	NA	NA
tr|A0A8V0XFE5|A0A8V0XFE5_CHICK	A0A8V0XFE5	A0A8V0XFE5_CHICK	ASPH	752	FALSE	FALSE	Gallus gallus	Aspartate beta-hydroxylase	1:Experimental evidence at protein level	1.46	1	0.9982	0	1	0	1	1	0	1	911693.8	0	911693.8	NA	NA	tr|A0A8V0XI50|A0A8V0XI50_CHICK, tr|A0A8V0XI54|A0A8V0XI54_CHICK, tr|A0A8V0XMH1|A0A8V0XMH1_CHICK
tr|A0A8V0XGH4|A0A8V0XGH4_CHICK	A0A8V0XGH4	A0A8V0XGH4_CHICK	PDIA6	447	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A6	1:Experimental evidence at protein level	15.21	1	0.999	0	5	0	5	5	0	5	4484606.5	0	4484606.5	NA	NA	tr|A0A8V0XGH8|A0A8V0XGH8_CHICK
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	46.12	1	0.999	0	20	1	20	34	1	34	117062784	17701468	117062784	13K(15.9949),1M(15.9949),2M(15.9949),2M(15.9949),3M(15.9949),3M(15.9949),7C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	16.99	1	0.999	0	6	0	6	7	0	7	16415184	0	16415184	1C(57.0215),4C(57.0215)	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIA7|A0A8V0XIA7_CHICK	A0A8V0XIA7	A0A8V0XIA7_CHICK	MYH15	1925	FALSE	FALSE	Gallus gallus	Myosin, heavy chain 15	3:Protein inferred from homology	5.14	1	0.9815	0.00540806293019	11	0	1	15	0	1	27388444	0	0	NA	NA	tr|A0A8V0XQN1|A0A8V0XQN1_CHICK, tr|F1NM49|F1NM49_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	84.47	1	0.9888	0.00261096605744	88	0	0	431	0	0	33598718000	0	0	NA	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	83.27	1	0.999	0	82	4	12	392	5	44	33598718000	5950367	13797625900	10P(15.9949),10P(15.9949),4P(15.9949),11K(15.9949),24P(15.9949),26P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),21P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),15P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),2P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),19K(15.9949),30K(15.9949),4M(15.9949),19K(15.9949),31P(15.9949),6P(15.9949),20P(15.9949),3P(15.9949),20P(15.9949),3P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),5P(15.9949),24P(15.9949),24P(15.9949),30P(15.9949),27P(15.9949),4P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XKI5|A0A8V0XKI5_CHICK	A0A8V0XKI5	A0A8V0XKI5_CHICK	TMED10	206	FALSE	FALSE	Gallus gallus	Transmembrane p24 trafficking protein 10	1:Experimental evidence at protein level	5.34	1	0.9985	0	1	0	1	1	0	1	1298339.5	0	1298339.5	NA	NA	tr|F1NA76|F1NA76_CHICK
tr|A0A8V0XKW3|A0A8V0XKW3_CHICK	A0A8V0XKW3	A0A8V0XKW3_CHICK	ECPAS	1849	FALSE	FALSE	Gallus gallus	Ecm29 proteasome adaptor and scaffold	1:Experimental evidence at protein level	0.81	1	0.9818	0.00540806293019	1	1	1	1	1	1	0	0	0	15K(15.9949),3P(15.9949),7P(15.9949)	NA	NA
tr|A0A8V0XLA2|A0A8V0XLA2_CHICK	A0A8V0XLA2	A0A8V0XLA2_CHICK	LMF2	644	FALSE	FALSE	Gallus gallus	Lipase maturation factor	1:Experimental evidence at protein level	4.81	1	0.9984	0	2	0	2	2	0	2	1947551.9	0	1947551.9	NA	NA	tr|A0A8V0XVE6|A0A8V0XVE6_CHICK
tr|A0A8V0XQT3|A0A8V0XQT3_CHICK	A0A8V0XQT3	A0A8V0XQT3_CHICK	SLC25A4	285	FALSE	FALSE	Gallus gallus	ADP/ATP translocase	1:Experimental evidence at protein level	7.72	1	0.9963	6.2853551226e-4	2	0	1	2	0	1	7114902.5	0	778383.5	N-term(42.0106)	NA	tr|Q5ZMJ6|Q5ZMJ6_CHICK
tr|A0A8V0XRE7|A0A8V0XRE7_CHICK	A0A8V0XRE7	A0A8V0XRE7_CHICK	RPL24	157	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL24	1:Experimental evidence at protein level	14.01	1	0.9988	0	2	0	2	2	0	2	3311584.5	0	3311584.5	NA	NA	NA
tr|A0A8V0XTG7|A0A8V0XTG7_CHICK	A0A8V0XTG7	A0A8V0XTG7_CHICK	PDIA4	642	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A4	1:Experimental evidence at protein level	2.49	1	0.9983	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0XZQ2|A0A8V0XZQ2_CHICK
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	2	2	2	273062144	273062144	273062144	10K(15.9949),5P(15.9949),6K(15.9949),10K(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0XWE7|A0A8V0XWE7_CHICK	A0A8V0XWE7	A0A8V0XWE7_CHICK	TUBAL3	444	FALSE	FALSE	Gallus gallus	Tubulin alpha chain	1:Experimental evidence at protein level	16.89	1	0.999	0	5	0	0	5	0	0	6113345.5	0	0	NA	NA	tr|F1P5B0|F1P5B0_CHICK
tr|A0A8V0XXX0|A0A8V0XXX0_CHICK	A0A8V0XXX0	A0A8V0XXX0_CHICK	RPS3A	294	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS1	1:Experimental evidence at protein level	5.78	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
tr|A0A8V0XZJ3|A0A8V0XZJ3_CHICK	A0A8V0XZJ3	A0A8V0XZJ3_CHICK	ERP44	405	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum resident protein 44	1:Experimental evidence at protein level	5.93	1	0.9917	0.00109829763866	2	2	2	2	2	2	511457.22	511457.22	511457.22	5C(57.0215)	NA	NA
tr|A0A8V0Y0J2|A0A8V0Y0J2_CHICK	A0A8V0Y0J2	A0A8V0Y0J2_CHICK	CLU	503	FALSE	FALSE	Gallus gallus	Clusterin	1:Experimental evidence at protein level	5.17	1	0.9981	0	2	0	2	2	0	2	288842.94	0	288842.94	NA	NA	tr|A0A8V0Y531|A0A8V0Y531_CHICK, tr|A0A8V0YDN1|A0A8V0YDN1_CHICK
tr|A0A8V0Y2H5|A0A8V0Y2H5_CHICK	A0A8V0Y2H5	A0A8V0Y2H5_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	39.26	1	0.993	0.00109829763866	4	0	0	4	0	0	23013640	0	0	NA	NA	NA
tr|A0A8V0Y357|A0A8V0Y357_CHICK	A0A8V0Y357	A0A8V0Y357_CHICK	NID1	1251	FALSE	FALSE	Gallus gallus	Nidogen 1	1:Experimental evidence at protein level	4.88	1	0.9979	0	5	0	5	5	0	5	2447057.5	0	2447057.5	NA	NA	tr|A0A8V0Y5F7|A0A8V0Y5F7_CHICK, tr|A0A8V0Y9W1|A0A8V0Y9W1_CHICK
tr|A0A8V0Y4P5|A0A8V0Y4P5_CHICK	A0A8V0Y4P5	A0A8V0Y4P5_CHICK	SSR1	321	FALSE	FALSE	Gallus gallus	Translocon-associated protein subunit alpha	1:Experimental evidence at protein level	8.72	1	0.999	0	2	0	2	2	0	2	2624237.5	0	2624237.5	NA	NA	tr|A0A8V0Y693|A0A8V0Y693_CHICK, tr|A0A8V0Y8K0|A0A8V0Y8K0_CHICK, tr|A0A8V0Y8K4|A0A8V0Y8K4_CHICK, tr|F1P4F4|F1P4F4_CHICK
tr|A0A8V0Y5A6|A0A8V0Y5A6_CHICK	A0A8V0Y5A6	A0A8V0Y5A6_CHICK	ACTN4	904	FALSE	FALSE	Gallus gallus	Actinin, alpha 4	1:Experimental evidence at protein level	16.48	1	0.999	0	12	0	12	13	0	13	16779568	0	16779568	1C(57.0215),2C(57.0215),2M(15.9949),7C(57.0215)	NA	NA
tr|A0A8V0Y5D3|A0A8V0Y5D3_CHICK	A0A8V0Y5D3	A0A8V0Y5D3_CHICK	NPM1	307	FALSE	FALSE	Gallus gallus	Nucleophosmin	1:Experimental evidence at protein level	6.19	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0YDX4|A0A8V0YDX4_CHICK
