Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8V0ZW05|A0A8V0ZW05_CHICK	A0A8V0ZW05	A0A8V0ZW05_CHICK	KRT3	709	FALSE	FALSE	Gallus gallus	Keratin 3	1:Experimental evidence at protein level	1.55	1	0.9989	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	71.27	1	0.99	0.00214018191546	88	1	1	507	2	2	57423577000	0	0	30K(15.9949),36P(15.9949),39P(15.9949)	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	12.65	1	0.9941	0.00109829763866	4	0	0	5	0	0	20369752	0	0	NA	NA	NA
tr|A0A8V0ZZA5|A0A8V0ZZA5_CHICK	A0A8V0ZZA5	A0A8V0ZZA5_CHICK	LOC112529929	553	FALSE	FALSE	Gallus gallus	Keratin 75	1:Experimental evidence at protein level	1.99	1	0.9987	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0ZZF1|A0A8V0ZZF1_CHICK	A0A8V0ZZF1	A0A8V0ZZF1_CHICK	TF	702	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	6.84	1	0.999	0	3	0	0	5	0	0	7726615	0	0	NA	NA	NA
tr|A0A8V1A0X8|A0A8V1A0X8_CHICK	A0A8V1A0X8	A0A8V1A0X8_CHICK	FKBP7	255	FALSE	FALSE	Gallus gallus	peptidylprolyl isomerase	1:Experimental evidence at protein level	4.31	1	0.999	0	1	0	1	1	0	1	878867.75	0	878867.75	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	70.71	1	0.9989	0	90	2	2	575	5	5	67313574000	9604356	9604356	21P(15.9949),30P(15.9949),33K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949)	NA	NA
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	73.05	1	0.999	0	98	2	23	611	7	129	67313574000	569871620	29985183700	10P(15.9949),10P(15.9949),12P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),35P(15.9949),38K(15.9949),12P(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),19P(15.9949),12P(15.9949),24M(15.9949),8P(15.9949),12P(15.9949),24P(15.9949),12P(15.9949),24P(15.9949),4K(15.9949),12P(15.9949),30P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),38K(15.9949),9P(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),15K(15.9949),8P(15.9949),15P(15.9949),20M(15.9949),6P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),21K(15.9949),3P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),24M(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),24M(15.9949),15P(15.9949),24M(15.9949),9K(15.9949),15P(15.9949),24P(15.9949),27K(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),33P(15.9949),36K(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),16M(15.9949),18P(15.9949),24P(15.9949),16M(15.9949),18P(15.9949),24P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),24P(15.9949),16M(15.9949),24P(15.9949),3P(15.9949),17P(15.9949),24P(15.9949),27K(15.9949),17P(15.9949),24P(15.9949),27K(15.9949),17P(15.9949),27K(15.9949),5P(15.9949),17P(15.9949),30P(15.9949),9K(15.9949),18K(15.9949),24P(15.9949),30P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),19P(15.9949),19P(15.9949),24P(15.9949),19P(15.9949),25P(15.9949),19P(15.9949),25P(15.9949),19P(15.9949),7P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),27K(15.9949),21P(15.9949),24P(15.9949),27K(15.9949),21P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),27P(15.9949),32M(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),21P(15.9949),5P(15.9949),21P(15.9949),9K(15.9949),24P(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),5P(15.9949),24P(15.9949),27K(15.9949),6P(15.9949),24P(15.9949),30P(15.9949),9K(15.9949),24P(15.9949),33P(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),33P(15.9949),9K(15.9949),24P(15.9949),33P(15.9949),9K(15.9949),25P(15.9949),26K(15.9949),39P(15.9949),9P(15.9949),27P(15.9949),39P(15.9949),30P(15.9949),9K(15.9949),33P(15.9949),39P(15.9949),44M(15.9949),34P(15.9949),9P(15.9949),35P(15.9949),38K(15.9949),39P(15.9949),3P(15.9949),39P(15.9949),45P(15.9949),3P(15.9949),3P(15.9949),8P(15.9949),7P(15.9949),9K(15.9949),9K(15.9949)	NA	NA
tr|A0A8V1A4B1|A0A8V1A4B1_CHICK	A0A8V1A4B1	A0A8V1A4B1_CHICK	COL1A1	1342	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	69.9	1	0.9965	6.2853551226e-4	87	0	0	563	0	0	67313574000	0	0	NA	NA	NA
tr|A0A8V1A685|A0A8V1A685_CHICK	A0A8V1A685	A0A8V1A685_CHICK	YWHAH	240	FALSE	FALSE	Gallus gallus	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	1:Experimental evidence at protein level	4.17	1	0.9989	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V1A935|A0A8V1A935_CHICK	A0A8V1A935	A0A8V1A935_CHICK	TPM3	284	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	10.92	1	0.998	0	4	0	0	5	0	0	20369752	0	0	NA	NA	NA
tr|A0A8V1AC61|A0A8V1AC61_CHICK	A0A8V1AC61	A0A8V1AC61_CHICK	KRT5	587	FALSE	FALSE	Gallus gallus	Keratin 5	1:Experimental evidence at protein level	1.87	1	0.9986	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V1ACS0|A0A8V1ACS0_CHICK	A0A8V1ACS0	A0A8V1ACS0_CHICK	UBA52	275	FALSE	FALSE	Gallus gallus	Ubiquitin-ribosomal protein eL40 fusion protein	1:Experimental evidence at protein level	3.27	1	0.9988	0	1	0	0	1	0	0	3972229	0	0	NA	NA	tr|O42388|O42388_CHICK
tr|A0A8V1AGI2|A0A8V1AGI2_CHICK	A0A8V1AGI2	A0A8V1AGI2_CHICK	TPM3	296	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	13.85	1	0.999	0	5	0	5	6	0	6	21286532	0	21286532	N-term(42.0106)	NA	NA
tr|A0A8V1AH71|A0A8V1AH71_CHICK	A0A8V1AH71	A0A8V1AH71_CHICK	ORM1	265	FALSE	FALSE	Gallus gallus	Orosomucoid 1 (ovoglycoprotein)	1:Experimental evidence at protein level	14.34	1	0.999	0	3	0	3	3	0	3	4499699.5	0	4499699.5	NA	NA	tr|Q8JIG5|Q8JIG5_CHICK
tr|A0A8V1AIH7|A0A8V1AIH7_CHICK	A0A8V1AIH7	A0A8V1AIH7_CHICK	TPM4	258	FALSE	FALSE	Gallus gallus	Tropomyosin 4	1:Experimental evidence at protein level	4.26	1	0.9979	0	1	0	0	1	0	0	2239520.5	0	0	NA	NA	NA
tr|A0A8V1AIZ2|A0A8V1AIZ2_CHICK	A0A8V1AIZ2	A0A8V1AIZ2_CHICK	CILP2	1231	FALSE	FALSE	Gallus gallus	Cartilage intermediate layer protein 2	4:Protein predicted	7.47	1	0.999	0	6	6	6	6	6	6	10609610	10609610	10609610	12C(57.0215),17C(57.0215),12C(57.0215),17C(57.0215)	NA	NA
tr|A0A8V1AK00|A0A8V1AK00_CHICK	A0A8V1AK00	A0A8V1AK00_CHICK	SERPINF1	448	FALSE	FALSE	Gallus gallus	Serpin family F member 1	1:Experimental evidence at protein level	7.81	1	0.999	0	3	1	3	3	1	3	8556748	4016176.5	8556748	NA	NA	NA
sp|P02605|MLE3_CHICK	P02605	MLE3_CHICK	NA	150	FALSE	FALSE	Gallus gallus	Myosin light chain 3, skeletal muscle isoform	1:Experimental evidence at protein level	23.33	0.9999	0.9983	0	3	0	1	3	0	1	1439758	0	616198.7	N-term(42.0106)	NA	NA
sp|P08267|FRIH_CHICK	P08267	FRIH_CHICK	FTH	180	FALSE	FALSE	Gallus gallus	Ferritin heavy chain	2:Experimental evidence at transcript level	5.56	0.9998	0.9924	0.00109829763866	1	1	1	1	1	1	465031.8	465031.8	465031.8	NA	NA	NA
tr|F1NW43|F1NW43_CHICK	F1NW43	F1NW43_CHICK	PKLR	530	FALSE	FALSE	Gallus gallus	Pyruvate kinase	1:Experimental evidence at protein level	3.02	0.9998	0.999	0	1	0	1	1	0	1	383406.88	0	383406.88	NA	NA	NA
sp|P02607|MYL6_CHICK	P02607	MYL6_CHICK	MYL6	151	FALSE	FALSE	Gallus gallus	Myosin light polypeptide 6	1:Experimental evidence at protein level	8.61	0.9997	0.9989	0	1	0	1	1	0	1	0	0	0	4C(57.0215)	NA	tr|A0A8V1A825|A0A8V1A825_CHICK
sp|P68139|ACTS_CHICK	P68139	ACTS_CHICK	ACTA1	377	FALSE	FALSE	Gallus gallus	Actin, alpha skeletal muscle	1:Experimental evidence at protein level	7.16	0.9995	0.999	0	2	0	0	2	0	0	6561078	0	0	NA	NA	NA
tr|A0A8V0XDI6|A0A8V0XDI6_CHICK	A0A8V0XDI6	A0A8V0XDI6_CHICK	YWHAQ	228	FALSE	FALSE	Gallus gallus	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	3:Protein inferred from homology	4.39	0.9954	0.9896	0.00214018191546	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V1A3F3|A0A8V1A3F3_CHICK	A0A8V1A3F3	A0A8V1A3F3_CHICK	MAP4	1080	FALSE	FALSE	Gallus gallus	Microtubule-associated protein	1:Experimental evidence at protein level	1.48	0.9952	0.9979	0	1	0	1	1	0	1	1932334.6	0	1932334.6	NA	NA	tr|A0A8V1A8B6|A0A8V1A8B6_CHICK
tr|A0A8V1A8M8|A0A8V1A8M8_CHICK	A0A8V1A8M8	A0A8V1A8M8_CHICK	COL5A1	1876	FALSE	FALSE	Gallus gallus	Collagen type V alpha 1 chain	1:Experimental evidence at protein level	7.46	0.9951	0.9989	0	9	0	9	12	0	12	143330096	0	143330096	10P(15.9949),13P(15.9949),11P(15.9949),4P(15.9949),11P(15.9949),8P(15.9949),12P(15.9949),15K(15.9949),3P(15.9949),13M(15.9949),15K(15.9949),5P(15.9949),2P(15.9949),8P(15.9949),3P(15.9949),3P(15.9949),4P(15.9949),4P(15.9949)	NA	tr|A0A8V1AGB2|A0A8V1AGB2_CHICK, tr|A0A8V1AIK7|A0A8V1AIK7_CHICK
tr|A0A8V0XZK7|A0A8V0XZK7_CHICK	A0A8V0XZK7	A0A8V0XZK7_CHICK	NEB	3854	FALSE	FALSE	Gallus gallus	Nebulin	4:Protein predicted	0.42	0.9939	0.9983	0	1	0	1	1	0	1	3189260.5	0	3189260.5	NA	NA	tr|A0A8V0XZQ1|A0A8V0XZQ1_CHICK, tr|A0A8V0Y418|A0A8V0Y418_CHICK, tr|A0A8V0Y463|A0A8V0Y463_CHICK, tr|A0A8V0Y490|A0A8V0Y490_CHICK, tr|A0A8V0Y4B1|A0A8V0Y4B1_CHICK, tr|A0A8V0Y5T1|A0A8V0Y5T1_CHICK
tr|A0A8V0Z2I4|A0A8V0Z2I4_CHICK	A0A8V0Z2I4	A0A8V0Z2I4_CHICK	CALM1	163	FALSE	FALSE	Gallus gallus	Calmodulin 1 (phosphorylase kinase, delta)	3:Protein inferred from homology	10.43	0.9814	0.9773	0.00631681243926	2	0	0	3	0	0	56413256	0	0	NA	NA	NA
tr|A0A8V0Y0I0|A0A8V0Y0I0_CHICK	A0A8V0Y0I0	A0A8V0Y0I0_CHICK	LOC107050955	2615	FALSE	FALSE	Gallus gallus	Desmoplakin spectrin-like domain-containing protein	3:Protein inferred from homology	0.42	0.9485	0.9853	0.00409626216078	1	1	1	1	1	1	39098968	39098968	39098968	11K(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0ZG91|A0A8V0ZG91_CHICK	A0A8V0ZG91	A0A8V0ZG91_CHICK	PKLR	550	FALSE	FALSE	Gallus gallus	Pyruvate kinase	1:Experimental evidence at protein level	2.91	0.5132	0.9989	0	1	0	0	1	0	0	383406.88	0	0	NA	NA	tr|A0A8V0ZG96|A0A8V0ZG96_CHICK
