Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8V0YIB0|A0A8V0YIB0_CHICK	A0A8V0YIB0	A0A8V0YIB0_CHICK	NA	272	FALSE	FALSE	Gallus gallus	VWFC domain-containing protein	1:Experimental evidence at protein level	7.35	1	0.999	0	1	1	1	2	2	2	4608278	4608278	4608278	11P(15.9949),11P(15.9949)	NA	NA
tr|A0A8V0YIC4|A0A8V0YIC4_CHICK	A0A8V0YIC4	A0A8V0YIC4_CHICK	COL5A2	1058	FALSE	FALSE	Gallus gallus	Collagen type V alpha 2 chain	1:Experimental evidence at protein level	9.74	1	0.9989	0	6	6	6	8	8	8	894833470	894833470	894833470	12P(15.9949),6P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),7P(15.9949),3P(15.9949),3P(15.9949),4P(15.9949),7P(15.9949)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	21.87	1	0.9985	0	20	1	2	40	1	2	7829538300	0	0	12P(15.9949),24P(15.9949),3P(15.9949)	NA	NA
tr|A0A8V0YJV4|A0A8V0YJV4_CHICK	A0A8V0YJV4	A0A8V0YJV4_CHICK	AKR1B1	442	FALSE	FALSE	Gallus gallus	aldose reductase	1:Experimental evidence at protein level	2.26	1	0.999	0	1	0	1	1	0	1	723784.2	0	723784.2	NA	NA	NA
tr|A0A8V0YMS3|A0A8V0YMS3_CHICK	A0A8V0YMS3	A0A8V0YMS3_CHICK	ANXA1	342	FALSE	FALSE	Gallus gallus	Annexin	1:Experimental evidence at protein level	3.8	1	0.999	0	1	0	1	1	0	1	255273.62	0	255273.62	NA	NA	NA
tr|A0A8V0YMY3|A0A8V0YMY3_CHICK	A0A8V0YMY3	A0A8V0YMY3_CHICK	COL4A1	1592	FALSE	FALSE	Gallus gallus	Collagen type IV alpha 1 chain	1:Experimental evidence at protein level	2.64	1	0.9935	0.00109829763866	3	0	3	3	0	3	10488148	0	10488148	11P(15.9949),13P(15.9949),15P(15.9949),3K(15.9949)	NA	NA
tr|A0A8V0YNY1|A0A8V0YNY1_CHICK	A0A8V0YNY1	A0A8V0YNY1_CHICK	SPARC	282	FALSE	FALSE	Gallus gallus	SPARC	3:Protein inferred from homology	8.87	1	0.9964	6.2853551226e-4	2	0	2	2	0	2	1320627.2	0	1320627.2	5C(57.0215)	NA	tr|A0A8V0YNY7|A0A8V0YNY7_CHICK, tr|A0A8V0YQG5|A0A8V0YQG5_CHICK, tr|A0A8V0YQR2|A0A8V0YQR2_CHICK, tr|A0A8V0YVS5|A0A8V0YVS5_CHICK
tr|A0A8V0YP03|A0A8V0YP03_CHICK	A0A8V0YP03	A0A8V0YP03_CHICK	TGFBI	677	FALSE	FALSE	Gallus gallus	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	14.33	1	0.999	0	6	0	6	8	0	8	12691836	0	12691836	NA	NA	NA
tr|A0A8V0YQF4|A0A8V0YQF4_CHICK	A0A8V0YQF4	A0A8V0YQF4_CHICK	COL6A1	983	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	3:Protein inferred from homology	2.75	1	0.999	0	2	0	2	2	0	2	2792669	0	2792669	13C(57.0215)	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	21.07	1	0.999	0	20	1	7	41	1	15	7892086300	0	198660384	11P(15.9949),14K(15.9949),8P(15.9949),11P(15.9949),3P(15.9949),9K(15.9949),12P(15.9949),3P(15.9949),9K(15.9949),12P(15.9949),3P(15.9949),9K(15.9949),15P(15.9949),6P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8M(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),8P(15.9949),9P(15.9949),8P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0YUW3|A0A8V0YUW3_CHICK	A0A8V0YUW3	A0A8V0YUW3_CHICK	EIF4A2	416	FALSE	FALSE	Gallus gallus	RNA helicase	3:Protein inferred from homology	2.4	1	0.999	0	1	0	1	1	0	1	416115.12	0	416115.12	NA	NA	NA
tr|A0A8V0YXA0|A0A8V0YXA0_CHICK	A0A8V0YXA0	A0A8V0YXA0_CHICK	HSPG2	3717	FALSE	FALSE	Gallus gallus	Basement membrane-specific heparan sulfate proteoglycan core protein	1:Experimental evidence at protein level	0.27	1	0.9984	0	1	0	1	1	0	1	423135.8	0	423135.8	NA	NA	tr|A0A8V0YXD3|A0A8V0YXD3_CHICK, tr|A0A8V0YXG4|A0A8V0YXG4_CHICK, tr|A0A8V0Z3L8|A0A8V0Z3L8_CHICK, tr|A0A8V0Z3S9|A0A8V0Z3S9_CHICK, tr|A0A8V0Z5B3|A0A8V0Z5B3_CHICK, tr|A0A8V0ZB23|A0A8V0ZB23_CHICK, tr|A0A8V0ZB77|A0A8V0ZB77_CHICK
tr|A0A8V0YZI9|A0A8V0YZI9_CHICK	A0A8V0YZI9	A0A8V0YZI9_CHICK	PYGB	817	FALSE	FALSE	Gallus gallus	Alpha-1,4 glucan phosphorylase	1:Experimental evidence at protein level	0.98	1	0.999	0	1	0	0	1	0	0	941323.9	0	0	NA	NA	tr|E1BSN7|E1BSN7_CHICK
tr|A0A8V0Z0N7|A0A8V0Z0N7_CHICK	A0A8V0Z0N7	A0A8V0Z0N7_CHICK	PPIA	154	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase	1:Experimental evidence at protein level	9.09	1	0.9989	0	1	0	0	1	0	0	795528.06	0	0	NA	NA	NA
tr|A0A8V0Z8E9|A0A8V0Z8E9_CHICK	A0A8V0Z8E9	A0A8V0Z8E9_CHICK	HSPA2	623	FALSE	FALSE	Gallus gallus	Heat shock protein family A (Hsp70) member 2	1:Experimental evidence at protein level	1.93	1	0.999	0	2	0	2	2	0	2	1360679	0	1360679	NA	NA	NA
tr|A0A8V0Z8S8|A0A8V0Z8S8_CHICK	A0A8V0Z8S8	A0A8V0Z8S8_CHICK	RRBP1	997	FALSE	FALSE	Gallus gallus	Ribosome binding protein 1	1:Experimental evidence at protein level	3.01	1	0.999	0	3	0	3	4	0	4	6291224	0	6291224	NA	NA	NA
tr|A0A8V0ZAK2|A0A8V0ZAK2_CHICK	A0A8V0ZAK2	A0A8V0ZAK2_CHICK	PYGL	855	FALSE	FALSE	Gallus gallus	Alpha-1,4 glucan phosphorylase	1:Experimental evidence at protein level	0.94	1	0.999	0	1	0	1	1	0	1	941323.9	0	941323.9	NA	NA	NA
tr|A0A8V0ZDK1|A0A8V0ZDK1_CHICK	A0A8V0ZDK1	A0A8V0ZDK1_CHICK	FBN1	2869	FALSE	FALSE	Gallus gallus	Fibrillin-1	1:Experimental evidence at protein level	2.13	1	0.9989	0	4	0	4	7	0	7	8850414	0	8850414	10C(57.0215),8C(57.0215),10C(57.0215),8C(57.0215),1C(57.0215),3C(57.0215),1C(57.0215),3C(57.0215),1C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215)	NA	NA
tr|A0A8V0ZE13|A0A8V0ZE13_CHICK	A0A8V0ZE13	A0A8V0ZE13_CHICK	MYH11	1972	FALSE	FALSE	Gallus gallus	Myosin, heavy chain 11, smooth muscle	3:Protein inferred from homology	1.22	1	0.999	0	2	0	1	2	0	1	1737849.5	0	0	NA	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	9.09	1	0.9955	0.00109829763866	2	0	0	4	0	0	15178386	0	0	NA	NA	NA
tr|A0A8V0ZIB3|A0A8V0ZIB3_CHICK	A0A8V0ZIB3	A0A8V0ZIB3_CHICK	PTRF	354	FALSE	FALSE	Gallus gallus	Polymerase I and transcript release factor	1:Experimental evidence at protein level	5.08	1	0.999	0	1	0	1	1	0	1	853537.25	0	853537.25	NA	NA	tr|A0A8V0ZPB6|A0A8V0ZPB6_CHICK, tr|Q90838|Q90838_CHICK
tr|A0A8V0ZIT5|A0A8V0ZIT5_CHICK	A0A8V0ZIT5	A0A8V0ZIT5_CHICK	AHNAK2	6687	FALSE	FALSE	Gallus gallus	AHNAK nucleoprotein 2	1:Experimental evidence at protein level	2.51	1	0.999	0	1	1	1	1	1	1	1763398.5	1763398.5	1763398.5	NA	NA	NA
tr|A0A8V0ZJH0|A0A8V0ZJH0_CHICK	A0A8V0ZJH0	A0A8V0ZJH0_CHICK	MFAP5	183	FALSE	FALSE	Gallus gallus	Microfibril associated protein 5	1:Experimental evidence at protein level	6.56	1	0.9988	0	1	0	1	1	0	1	1324215.4	0	1324215.4	2C(57.0215),7C(57.0215)	NA	tr|A0A8V0ZJJ2|A0A8V0ZJJ2_CHICK, tr|A0A8V0ZRQ7|A0A8V0ZRQ7_CHICK, tr|A0A8V0ZRR7|A0A8V0ZRR7_CHICK, tr|A0A8V0ZSK3|A0A8V0ZSK3_CHICK, tr|A0A8V0ZSK8|A0A8V0ZSK8_CHICK, tr|A0A8V0ZX90|A0A8V0ZX90_CHICK
tr|A0A8V0ZME5|A0A8V0ZME5_CHICK	A0A8V0ZME5	A0A8V0ZME5_CHICK	PTMS	170	FALSE	FALSE	Gallus gallus	Parathymosin	4:Protein predicted	7.06	1	0.9987	0	1	1	1	1	1	1	4254449.5	4254449.5	4254449.5	NA	NA	NA
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	2.52	1	0.9799	0.00540806293019	1	0	0	1	0	0	1285809	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZSC8|A0A8V0ZSC8_CHICK	A0A8V0ZSC8	A0A8V0ZSC8_CHICK	NUCB2	424	FALSE	FALSE	Gallus gallus	Nucleobindin 2	1:Experimental evidence at protein level	5.19	1	0.999	0	2	0	2	2	0	2	7995613	0	7995613	NA	NA	tr|A0A8V0ZSE1|A0A8V0ZSE1_CHICK, tr|A0A8V0ZUD1|A0A8V0ZUD1_CHICK, tr|F1NGB1|F1NGB1_CHICK
tr|A0A8V0ZTA5|A0A8V0ZTA5_CHICK	A0A8V0ZTA5	A0A8V0ZTA5_CHICK	PEBP1	187	FALSE	FALSE	Gallus gallus	Phosphatidylethanolamine-binding protein 1	1:Experimental evidence at protein level	5.35	1	0.999	0	1	0	1	1	0	1	122131.83	0	122131.83	NA	NA	NA
tr|A0A8V0ZUP2|A0A8V0ZUP2_CHICK	A0A8V0ZUP2	A0A8V0ZUP2_CHICK	COL11A1	1735	FALSE	FALSE	Gallus gallus	Collagen type XI alpha 1 chain	4:Protein predicted	5.13	1	0.999	0	5	0	5	8	0	8	16501593	0	16501593	11P(15.9949),12P(15.9949),15K(15.9949),12P(15.9949),15K(15.9949),6P(15.9949),9P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	73.02	1	0.99	0.00214018191546	94	1	1	530	1	1	44873372000	0	0	30K(15.9949),36P(15.9949),39P(15.9949)	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	18.78	1	0.9941	0.00109829763866	6	0	0	11	0	0	40053940	0	0	NA	NA	NA
tr|A0A8V0ZZ91|A0A8V0ZZ91_CHICK	A0A8V0ZZ91	A0A8V0ZZ91_CHICK	RCN2	307	FALSE	FALSE	Gallus gallus	Reticulocalbin-2	1:Experimental evidence at protein level	4.89	1	0.9985	0	1	1	1	1	1	1	259627.42	259627.42	259627.42	NA	NA	NA
tr|A0A8V0ZZM1|A0A8V0ZZM1_CHICK	A0A8V0ZZM1	A0A8V0ZZM1_CHICK	TUBA1A	757	FALSE	FALSE	Gallus gallus	Tubulin alpha chain-like 3	3:Protein inferred from homology	1.98	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
tr|A0A8V0ZZN4|A0A8V0ZZN4_CHICK	A0A8V0ZZN4	A0A8V0ZZN4_CHICK	APOA4	355	FALSE	FALSE	Gallus gallus	Apolipoprotein A-IV	1:Experimental evidence at protein level	7.04	1	0.9984	0	2	2	2	2	2	2	3238652.2	3238652.2	3238652.2	NA	NA	NA
tr|A0A8V1A0X8|A0A8V1A0X8_CHICK	A0A8V1A0X8	A0A8V1A0X8_CHICK	FKBP7	255	FALSE	FALSE	Gallus gallus	peptidylprolyl isomerase	1:Experimental evidence at protein level	8.63	1	0.999	0	2	1	2	2	1	2	4452510	2173304	4452510	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	72.24	1	0.9989	0	95	1	1	570	2	2	48643957000	3119775.5	3119775.5	24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949)	NA	NA
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	73.48	1	0.999	0	104	1	24	622	5	141	48643957000	203860704	33886429200	10P(15.9949),12P(15.9949),10P(15.9949),12P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),16M(15.9949),25P(15.9949),12P(15.9949),16M(15.9949),25P(15.9949),12P(15.9949),18K(15.9949),3P(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),19P(15.9949),12P(15.9949),24M(15.9949),3P(15.9949),12P(15.9949),24M(15.9949),8P(15.9949),12P(15.9949),25P(15.9949),12P(15.9949),25P(15.9949),31K(15.9949),12P(15.9949),31K(15.9949),6P(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),13P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),25K(15.9949),4P(15.9949),13P(15.9949),25K(15.9949),6P(15.9949),13P(15.9949),3P(15.9949),13P(15.9949),9P(15.9949),13P(15.9949),9P(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),15P(15.9949),17P(15.9949),27K(15.9949),15P(15.9949),17P(15.9949),27K(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),19P(15.9949),15P(15.9949),20M(15.9949),21P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),24M(15.9949),9K(15.9949),15P(15.9949),24P(15.9949),27K(15.9949),15P(15.9949),24P(15.9949),27K(15.9949),15P(15.9949),33P(15.9949),36K(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),18P(15.9949),24P(15.9949),16M(15.9949),19P(15.9949),24P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),3P(15.9949),16M(15.9949),19P(15.9949),3P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),24P(15.9949),3P(15.9949),16M(15.9949),25P(15.9949),7P(15.9949),16M(15.9949),25P(15.9949),7P(15.9949),16P(15.9949),18P(15.9949),17K(15.9949),21P(15.9949),2P(15.9949),17P(15.9949),18K(15.9949),17P(15.9949),26P(15.9949),36K(15.9949),17P(15.9949),30P(15.9949),9K(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),25P(15.9949),19P(15.9949),19P(15.9949),25P(15.9949),19P(15.9949),25P(15.9949),20P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),24M(15.9949),3P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),27K(15.9949),21P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),33K(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),24P(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),3P(15.9949),25P(15.9949),26K(15.9949),27P(15.9949),39P(15.9949),26K(15.9949),41P(15.9949),9P(15.9949),27K(15.9949),5P(15.9949),27P(15.9949),39P(15.9949),32P(15.9949),35P(15.9949),38K(15.9949),33P(15.9949),36K(15.9949),33P(15.9949),38P(15.9949),44M(15.9949),33P(15.9949),39P(15.9949),33P(15.9949),39P(15.9949),44M(15.9949),39P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),9K(15.9949),9K(15.9949),9K(15.9949)	NA	NA
tr|A0A8V1A4B1|A0A8V1A4B1_CHICK	A0A8V1A4B1	A0A8V1A4B1_CHICK	COL1A1	1342	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	71.68	1	0.9965	6.2853551226e-4	94	1	1	564	1	1	48643957000	0	0	21P(15.9949),3P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V1A5Y2|A0A8V1A5Y2_CHICK	A0A8V1A5Y2	A0A8V1A5Y2_CHICK	HSPA8	705	FALSE	FALSE	Gallus gallus	Heat shock protein family A (Hsp70) member 8	1:Experimental evidence at protein level	1.7	1	0.999	0	2	0	0	2	0	0	1360679	0	0	NA	NA	NA
tr|A0A8V1A685|A0A8V1A685_CHICK	A0A8V1A685	A0A8V1A685_CHICK	YWHAH	240	FALSE	FALSE	Gallus gallus	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	1:Experimental evidence at protein level	7.5	1	0.9989	0	2	0	0	2	0	0	5000319	0	0	NA	NA	NA
tr|A0A8V1A935|A0A8V1A935_CHICK	A0A8V1A935	A0A8V1A935_CHICK	TPM3	284	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	16.2	1	0.998	0	6	0	0	11	0	0	40053940	0	0	NA	NA	NA
tr|A0A8V1ACV3|A0A8V1ACV3_CHICK	A0A8V1ACV3	A0A8V1ACV3_CHICK	VTN	438	FALSE	FALSE	Gallus gallus	Vitronectin	1:Experimental evidence at protein level	2.97	1	0.9985	0	1	0	1	1	0	1	567792.5	0	567792.5	NA	NA	tr|A0A8V1AM36|A0A8V1AM36_CHICK, tr|O12945|O12945_CHICK
tr|A0A8V1AEP1|A0A8V1AEP1_CHICK	A0A8V1AEP1	A0A8V1AEP1_CHICK	SPTAN1	2446	FALSE	FALSE	Gallus gallus	Spectrin alpha chain, non-erythrocytic 1	1:Experimental evidence at protein level	0.41	1	0.999	0	1	0	1	1	0	1	255569.34	0	255569.34	NA	NA	NA
tr|A0A8V1AGI2|A0A8V1AGI2_CHICK	A0A8V1AGI2	A0A8V1AGI2_CHICK	TPM3	296	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	18.92	1	0.999	0	7	0	7	12	0	12	40053940	0	40053940	N-term(42.0106)	NA	NA
tr|A0A8V1AGP5|A0A8V1AGP5_CHICK	A0A8V1AGP5	A0A8V1AGP5_CHICK	SELENBP1	454	FALSE	FALSE	Gallus gallus	Methanethiol oxidase	1:Experimental evidence at protein level	2.86	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
tr|A0A8V1AH71|A0A8V1AH71_CHICK	A0A8V1AH71	A0A8V1AH71_CHICK	ORM1	265	FALSE	FALSE	Gallus gallus	Orosomucoid 1 (ovoglycoprotein)	1:Experimental evidence at protein level	6.42	1	0.999	0	2	0	2	2	0	2	11767605	0	11767605	NA	NA	tr|Q8JIG5|Q8JIG5_CHICK
tr|A0A8V1AI36|A0A8V1AI36_CHICK	A0A8V1AI36	A0A8V1AI36_CHICK	TNC	1626	FALSE	FALSE	Gallus gallus	Tenascin	3:Protein inferred from homology	16.79	1	0.999	0	17	0	17	20	0	20	58568352	0	58568352	17K(15.9949),2C(57.0215),4C(57.0215)	NA	NA
tr|A0A8V1AIA0|A0A8V1AIA0_CHICK	A0A8V1AIA0	A0A8V1AIA0_CHICK	HNRNPM	772	FALSE	FALSE	Gallus gallus	Heterogeneous nuclear ribonucleoprotein M	1:Experimental evidence at protein level	2.07	1	0.999	0	1	0	1	1	0	1	328748.97	0	328748.97	N-term(42.0106)	NA	NA
tr|A0A8V1AIH7|A0A8V1AIH7_CHICK	A0A8V1AIH7	A0A8V1AIH7_CHICK	TPM4	258	FALSE	FALSE	Gallus gallus	Tropomyosin 4	1:Experimental evidence at protein level	17.83	1	0.9979	0	5	1	2	7	2	4	15069540	3679838.2	7166813	NA	NA	NA
tr|A0A8V1AIZ2|A0A8V1AIZ2_CHICK	A0A8V1AIZ2	A0A8V1AIZ2_CHICK	CILP2	1231	FALSE	FALSE	Gallus gallus	Cartilage intermediate layer protein 2	4:Protein predicted	3.74	1	0.999	0	4	4	4	4	4	4	12055176	12055176	12055176	NA	NA	NA
tr|A0A8V1AK00|A0A8V1AK00_CHICK	A0A8V1AK00	A0A8V1AK00_CHICK	SERPINF1	448	FALSE	FALSE	Gallus gallus	Serpin family F member 1	1:Experimental evidence at protein level	19.2	1	0.999	0	7	1	7	10	3	10	26468194	8092341	26468194	NA	NA	NA
tr|E1BRK7|E1BRK7_CHICK	E1BRK7	E1BRK7_CHICK	ANGPTL7	347	FALSE	FALSE	Gallus gallus	Angiopoietin like 7	4:Protein predicted	6.63	1	0.999	0	2	2	2	2	2	2	1231191.5	1231191.5	1231191.5	NA	NA	NA
tr|E1BVT3|E1BVT3_CHICK	E1BVT3	E1BVT3_CHICK	MDH2	337	FALSE	FALSE	Gallus gallus	Malate dehydrogenase	1:Experimental evidence at protein level	3.26	1	0.999	0	1	1	1	1	1	1	268736.25	268736.25	268736.25	NA	NA	NA
tr|F1NMU4|F1NMU4_CHICK	F1NMU4	F1NMU4_CHICK	TUBB3	450	FALSE	FALSE	Gallus gallus	Tubulin beta chain	3:Protein inferred from homology	11.78	1	0.999	0	4	0	0	6	0	0	2264798	0	0	NA	NA	NA
tr|F1NUQ3|F1NUQ3_CHICK	F1NUQ3	F1NUQ3_CHICK	FABP3	133	FALSE	FALSE	Gallus gallus	Fatty acid binding protein 3	1:Experimental evidence at protein level	6.77	1	0.999	0	1	0	1	1	0	1	421936.06	0	421936.06	N-term(42.0106)	NA	NA
tr|Q789A4|Q789A4_CHICK	Q789A4	Q789A4_CHICK	MYH10	2007	FALSE	FALSE	Gallus gallus	Myosin, heavy chain 10, non-muscle	1:Experimental evidence at protein level	1.4	1	0.999	0	3	0	2	3	0	2	2811593.8	0	1073744.2	NA	NA	NA
tr|R4GJP9|R4GJP9_CHICK	R4GJP9	R4GJP9_CHICK	H2A2BL	126	FALSE	FALSE	Gallus gallus	Histone H2A	1:Experimental evidence at protein level	7.14	1	0.999	0	1	0	0	1	0	0	4920093	0	0	NA	NA	NA
sp|P02605|MLE3_CHICK	P02605	MLE3_CHICK	NA	150	FALSE	FALSE	Gallus gallus	Myosin light chain 3, skeletal muscle isoform	1:Experimental evidence at protein level	34.67	0.9999	0.9983	0	5	0	0	5	0	0	9832125	0	0	NA	NA	NA
tr|A0A8V0YE41|A0A8V0YE41_CHICK	A0A8V0YE41	A0A8V0YE41_CHICK	AKR1B1	337	FALSE	FALSE	Gallus gallus	aldose reductase	1:Experimental evidence at protein level	2.97	0.9999	0.9984	0	1	0	0	1	0	0	723784.2	0	0	NA	NA	NA
tr|A0A8V0YCW1|A0A8V0YCW1_CHICK	A0A8V0YCW1	A0A8V0YCW1_CHICK	TUBB2B	433	FALSE	FALSE	Gallus gallus	Tubulin beta chain	1:Experimental evidence at protein level	12.24	0.9998	0.9988	0	4	0	0	6	0	0	2264798	0	0	NA	NA	NA
tr|F1NW43|F1NW43_CHICK	F1NW43	F1NW43_CHICK	PKLR	530	FALSE	FALSE	Gallus gallus	Pyruvate kinase	1:Experimental evidence at protein level	3.02	0.9998	0.999	0	1	0	1	2	0	2	424217.06	0	424217.06	NA	NA	NA
sp|P02607|MYL6_CHICK	P02607	MYL6_CHICK	MYL6	151	FALSE	FALSE	Gallus gallus	Myosin light polypeptide 6	1:Experimental evidence at protein level	8.61	0.9997	0.9989	0	1	0	1	1	0	1	0	0	0	4C(57.0215)	NA	tr|A0A8V1A825|A0A8V1A825_CHICK
sp|P68139|ACTS_CHICK	P68139	ACTS_CHICK	ACTA1	377	FALSE	FALSE	Gallus gallus	Actin, alpha skeletal muscle	1:Experimental evidence at protein level	7.16	0.9995	0.999	0	2	0	0	4	0	0	15178386	0	0	NA	NA	NA
tr|A0A8V0YZC4|A0A8V0YZC4_CHICK	A0A8V0YZC4	A0A8V0YZC4_CHICK	TNMD	319	FALSE	FALSE	Gallus gallus	Tenomodulin	1:Experimental evidence at protein level	3.45	0.9976	0.9947	0.00109829763866	1	1	1	1	1	1	0	0	0	5C(57.0215)	NA	NA
tr|A0A8V0XDI6|A0A8V0XDI6_CHICK	A0A8V0XDI6	A0A8V0XDI6_CHICK	YWHAQ	228	FALSE	FALSE	Gallus gallus	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	3:Protein inferred from homology	7.89	0.9954	0.9896	0.00214018191546	2	0	0	2	0	0	5000319	0	0	NA	NA	NA
tr|A0A8V1AAP4|A0A8V1AAP4_CHICK	A0A8V1AAP4	A0A8V1AAP4_CHICK	TNC	1535	FALSE	FALSE	Gallus gallus	Tenascin	3:Protein inferred from homology	17.79	0.9953	0.9806	0.00540806293019	17	0	0	20	0	0	58568352	0	0	NA	NA	NA
